,Montvert,Marquet,Le Bras de la Plaine,St Andre,Digue,St Paul,Saline,Ste Marie,Dattiers,Le Port,Possession,Beaufonds,Le Gol,Bois Rouge,Abondance,La Vallee,Langevin,St Pierre,Riviere de l'Est,Tampon,Moufia,TAC SUD,Takamaka,Ste Rose,St Leu
2050-10-31 14:00:00,533.76,978.56,533.76,227.95999999999998,745.04,141.78,141.78,745.04,745.04,978.56,978.56,180.7,533.76,227.95999999999998,227.95999999999998,533.76,772.8399999999999,533.76,180.7,533.76,745.04,533.76,227.95999999999998,180.7,522.64
2050-10-31 15:00:00,617.16,833.9999999999999,617.16,194.6,350.28,111.19999999999999,111.19999999999999,350.28,350.28,833.9999999999999,833.9999999999999,144.56,617.16,194.6,194.6,617.16,742.26,617.16,144.56,617.16,350.28,617.16,194.6,144.56,622.7199999999999
2050-10-31 16:00:00,372.52,539.3199999999999,372.52,280.78,372.52,80.61999999999999,80.61999999999999,372.52,372.52,539.3199999999999,539.3199999999999,150.11999999999998,372.52,280.78,280.78,372.52,433.67999999999995,372.52,150.11999999999998,372.52,372.52,372.52,280.78,150.11999999999998,333.59999999999997
2050-10-31 17:00:00,494.84,286.34,494.84,194.6,216.83999999999997,44.48,44.48,216.83999999999997,216.83999999999997,286.34,286.34,41.699999999999996,494.84,194.6,194.6,494.84,347.5,494.84,41.699999999999996,494.84,216.83999999999997,494.84,194.6,41.699999999999996,155.67999999999998
2050-10-31 18:00:00,155.67999999999998,91.74,155.67999999999998,83.39999999999999,86.17999999999999,8.34,8.34,86.17999999999999,86.17999999999999,91.74,91.74,16.68,155.67999999999998,83.39999999999999,83.39999999999999,155.67999999999998,183.48,155.67999999999998,16.68,155.67999999999998,86.17999999999999,155.67999999999998,83.39999999999999,16.68,16.68
2050-10-31 19:00:00,8.34,5.56,8.34,5.56,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,8.34,5.56,5.56,8.34,8.34,8.34,0.0,8.34,0.0,8.34,5.56,0.0,0.0
2050-10-31 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-10-31 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-10-31 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-10-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
2050-11-01 06:00:00,5.56,5.56,5.56,8.34,0.0,5.56,5.56,0.0,0.0,5.56,5.56,5.56,5.56,8.34,8.34,5.56,5.56,5.56,5.56,5.56,0.0,5.56,8.34,5.56,50.04
2050-11-01 07:00:00,139.0,86.17999999999999,139.0,83.39999999999999,116.75999999999999,105.63999999999999,105.63999999999999,116.75999999999999,116.75999999999999,86.17999999999999,86.17999999999999,144.56,139.0,83.39999999999999,83.39999999999999,139.0,36.14,139.0,144.56,139.0,116.75999999999999,139.0,83.39999999999999,144.56,83.39999999999999
2050-11-01 08:00:00,375.29999999999995,280.78,375.29999999999995,361.4,394.76,252.98,252.98,394.76,394.76,280.78,280.78,433.67999999999995,375.29999999999995,361.4,361.4,375.29999999999995,272.44,375.29999999999995,433.67999999999995,375.29999999999995,394.76,375.29999999999995,361.4,433.67999999999995,250.2
2050-11-01 09:00:00,617.16,469.82,617.16,606.04,489.28,505.96,505.96,489.28,489.28,469.82,469.82,642.18,617.16,606.04,606.04,617.16,675.54,617.16,642.18,617.16,489.28,617.16,606.04,642.18,378.08
2050-11-01 10:00:00,820.0999999999999,750.5999999999999,820.0999999999999,614.38,572.68,700.56,700.56,572.68,572.68,750.5999999999999,750.5999999999999,817.3199999999999,820.0999999999999,614.38,614.38,820.0999999999999,633.8399999999999,820.0999999999999,817.3199999999999,820.0999999999999,572.68,820.0999999999999,614.38,817.3199999999999,328.03999999999996
2050-11-01 11:00:00,945.1999999999999,731.14,945.1999999999999,592.14,970.2199999999999,336.38,336.38,970.2199999999999,970.2199999999999,731.14,731.14,967.4399999999999,945.1999999999999,592.14,592.14,945.1999999999999,653.3,945.1999999999999,967.4399999999999,945.1999999999999,970.2199999999999,945.1999999999999,592.14,967.4399999999999,389.2
2050-11-01 12:00:00,1014.6999999999999,400.32,1014.6999999999999,636.62,1095.32,233.51999999999998,233.51999999999998,1095.32,1095.32,400.32,400.32,1053.62,1014.6999999999999,636.62,636.62,1014.6999999999999,770.06,1014.6999999999999,1053.62,1014.6999999999999,1095.32,1014.6999999999999,636.62,1053.62,544.88
2050-11-01 13:00:00,878.4799999999999,925.7399999999999,878.4799999999999,625.5,1081.4199999999998,783.9599999999999,783.9599999999999,1081.4199999999998,1081.4199999999998,925.7399999999999,925.7399999999999,1061.96,878.4799999999999,625.5,625.5,878.4799999999999,859.02,878.4799999999999,1061.96,878.4799999999999,1081.4199999999998,878.4799999999999,625.5,1061.96,444.79999999999995
2050-11-01 14:00:00,1003.5799999999999,650.52,1003.5799999999999,683.88,1009.1399999999999,731.14,731.14,1009.1399999999999,1009.1399999999999,650.52,650.52,525.42,1003.5799999999999,683.88,683.88,1003.5799999999999,722.8,1003.5799999999999,525.42,1003.5799999999999,1009.1399999999999,1003.5799999999999,683.88,525.42,333.59999999999997
2050-11-01 15:00:00,875.6999999999999,255.76,875.6999999999999,669.9799999999999,872.92,269.65999999999997,269.65999999999997,872.92,872.92,255.76,255.76,264.09999999999997,875.6999999999999,669.9799999999999,669.9799999999999,875.6999999999999,575.4599999999999,875.6999999999999,264.09999999999997,875.6999999999999,872.92,875.6999999999999,669.9799999999999,264.09999999999997,572.68
2050-11-01 16:00:00,686.66,222.39999999999998,686.66,419.78,647.74,364.17999999999995,364.17999999999995,647.74,647.74,222.39999999999998,222.39999999999998,350.28,686.66,419.78,419.78,686.66,383.64,686.66,350.28,686.66,647.74,686.66,419.78,350.28,289.12
2050-11-01 17:00:00,442.02,86.17999999999999,442.02,289.12,403.09999999999997,200.16,200.16,403.09999999999997,403.09999999999997,86.17999999999999,86.17999999999999,147.34,442.02,289.12,289.12,442.02,133.44,442.02,147.34,442.02,403.09999999999997,442.02,289.12,147.34,94.52
2050-11-01 18:00:00,186.26,55.599999999999994,186.26,139.0,72.28,86.17999999999999,86.17999999999999,72.28,72.28,55.599999999999994,55.599999999999994,111.19999999999999,186.26,139.0,139.0,186.26,36.14,186.26,111.19999999999999,186.26,72.28,186.26,139.0,111.19999999999999,16.68
2050-11-01 19:00:00,11.12,8.34,11.12,2.78,0.0,8.34,8.34,0.0,0.0,8.34,8.34,0.0,11.12,2.78,2.78,11.12,2.78,11.12,0.0,11.12,0.0,11.12,2.78,0.0,0.0
2050-11-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
2050-11-02 06:00:00,0.0,2.78,0.0,8.34,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,0.0,8.34,8.34,0.0,11.12,0.0,2.78,0.0,2.78,0.0,8.34,2.78,61.16
2050-11-02 07:00:00,139.0,94.52,139.0,97.3,150.11999999999998,83.39999999999999,83.39999999999999,150.11999999999998,150.11999999999998,94.52,94.52,119.53999999999999,139.0,97.3,97.3,139.0,139.0,139.0,119.53999999999999,139.0,150.11999999999998,139.0,97.3,119.53999999999999,83.39999999999999
2050-11-02 08:00:00,355.84,355.84,355.84,297.46,369.73999999999995,291.9,291.9,369.73999999999995,369.73999999999995,355.84,355.84,397.53999999999996,355.84,297.46,297.46,355.84,283.56,355.84,397.53999999999996,355.84,369.73999999999995,355.84,297.46,397.53999999999996,389.2
2050-11-02 09:00:00,603.26,594.92,603.26,600.4799999999999,572.68,642.18,642.18,572.68,572.68,594.92,594.92,628.28,603.26,600.4799999999999,600.4799999999999,603.26,628.28,603.26,628.28,603.26,572.68,603.26,600.4799999999999,628.28,261.32
2050-11-02 10:00:00,817.3199999999999,814.54,817.3199999999999,786.7399999999999,781.18,889.5999999999999,889.5999999999999,781.18,781.18,814.54,814.54,814.54,817.3199999999999,786.7399999999999,786.7399999999999,817.3199999999999,772.8399999999999,817.3199999999999,814.54,817.3199999999999,781.18,817.3199999999999,786.7399999999999,814.54,261.32
2050-11-02 11:00:00,967.4399999999999,956.3199999999999,967.4399999999999,953.54,972.9999999999999,808.9799999999999,808.9799999999999,972.9999999999999,972.9999999999999,956.3199999999999,956.3199999999999,975.78,967.4399999999999,953.54,953.54,967.4399999999999,1050.84,967.4399999999999,975.78,967.4399999999999,972.9999999999999,967.4399999999999,953.54,975.78,211.27999999999997
2050-11-02 12:00:00,1048.06,1036.9399999999998,1048.06,1025.82,1042.5,247.42,247.42,1042.5,1042.5,1036.9399999999998,1036.9399999999998,1061.96,1048.06,1025.82,1025.82,1048.06,517.0799999999999,1048.06,1061.96,1048.06,1042.5,1048.06,1025.82,1061.96,205.72
2050-11-02 13:00:00,1028.6,992.4599999999999,1028.6,1028.6,1045.28,414.21999999999997,414.21999999999997,1045.28,1045.28,992.4599999999999,992.4599999999999,833.9999999999999,1028.6,1028.6,1028.6,1028.6,214.05999999999997,1028.6,833.9999999999999,1028.6,1045.28,1028.6,1028.6,833.9999999999999,216.83999999999997
2050-11-02 14:00:00,661.64,961.8799999999999,661.64,953.54,981.3399999999999,998.02,998.02,981.3399999999999,981.3399999999999,961.8799999999999,961.8799999999999,633.8399999999999,661.64,953.54,953.54,661.64,227.95999999999998,661.64,633.8399999999999,661.64,981.3399999999999,661.64,953.54,633.8399999999999,316.91999999999996
2050-11-02 15:00:00,478.15999999999997,806.1999999999999,478.15999999999997,831.2199999999999,847.9,867.3599999999999,867.3599999999999,847.9,847.9,806.1999999999999,806.1999999999999,489.28,478.15999999999997,831.2199999999999,831.2199999999999,478.15999999999997,233.51999999999998,478.15999999999997,489.28,478.15999999999997,847.9,478.15999999999997,831.2199999999999,489.28,205.72
2050-11-02 16:00:00,347.5,658.8599999999999,347.5,372.52,658.8599999999999,553.2199999999999,553.2199999999999,658.8599999999999,658.8599999999999,658.8599999999999,658.8599999999999,353.06,347.5,372.52,372.52,347.5,172.35999999999999,347.5,353.06,347.5,658.8599999999999,347.5,372.52,353.06,116.75999999999999
2050-11-02 17:00:00,328.03999999999996,414.21999999999997,328.03999999999996,211.27999999999997,419.78,461.47999999999996,461.47999999999996,419.78,419.78,414.21999999999997,414.21999999999997,147.34,328.03999999999996,211.27999999999997,211.27999999999997,328.03999999999996,69.5,328.03999999999996,147.34,328.03999999999996,419.78,328.03999999999996,211.27999999999997,147.34,50.04
2050-11-02 18:00:00,155.67999999999998,169.57999999999998,155.67999999999998,105.63999999999999,144.56,177.92,177.92,144.56,144.56,169.57999999999998,169.57999999999998,83.39999999999999,155.67999999999998,105.63999999999999,105.63999999999999,155.67999999999998,33.36,155.67999999999998,83.39999999999999,155.67999999999998,144.56,155.67999999999998,105.63999999999999,83.39999999999999,11.12
2050-11-02 19:00:00,19.459999999999997,16.68,19.459999999999997,2.78,2.78,13.899999999999999,13.899999999999999,2.78,2.78,16.68,16.68,2.78,19.459999999999997,2.78,2.78,19.459999999999997,5.56,19.459999999999997,2.78,19.459999999999997,2.78,19.459999999999997,2.78,2.78,0.0
2050-11-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
2050-11-03 06:00:00,5.56,2.78,5.56,0.0,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,5.56,0.0,0.0,5.56,11.12,5.56,2.78,5.56,2.78,5.56,0.0,2.78,44.48
2050-11-03 07:00:00,141.78,69.5,141.78,44.48,147.34,86.17999999999999,86.17999999999999,147.34,147.34,69.5,69.5,52.81999999999999,141.78,44.48,44.48,141.78,164.01999999999998,141.78,52.81999999999999,141.78,147.34,141.78,44.48,52.81999999999999,44.48
2050-11-03 08:00:00,386.41999999999996,341.94,386.41999999999996,300.23999999999995,386.41999999999996,280.78,280.78,386.41999999999996,386.41999999999996,341.94,341.94,444.79999999999995,386.41999999999996,300.23999999999995,300.23999999999995,386.41999999999996,419.78,386.41999999999996,444.79999999999995,386.41999999999996,386.41999999999996,386.41999999999996,300.23999999999995,444.79999999999995,227.95999999999998
2050-11-03 09:00:00,658.8599999999999,567.12,658.8599999999999,519.86,617.16,522.64,522.64,617.16,617.16,567.12,567.12,653.3,658.8599999999999,519.86,519.86,658.8599999999999,581.02,658.8599999999999,653.3,658.8599999999999,617.16,658.8599999999999,519.86,653.3,378.08
2050-11-03 10:00:00,853.4599999999999,633.8399999999999,853.4599999999999,703.3399999999999,811.76,416.99999999999994,416.99999999999994,811.76,811.76,633.8399999999999,633.8399999999999,822.88,853.4599999999999,703.3399999999999,703.3399999999999,853.4599999999999,175.14,853.4599999999999,822.88,853.4599999999999,811.76,853.4599999999999,703.3399999999999,822.88,722.8
2050-11-03 11:00:00,978.56,867.3599999999999,978.56,961.8799999999999,978.56,681.0999999999999,681.0999999999999,978.56,978.56,867.3599999999999,867.3599999999999,956.3199999999999,978.56,961.8799999999999,961.8799999999999,978.56,86.17999999999999,978.56,956.3199999999999,978.56,978.56,978.56,961.8799999999999,956.3199999999999,733.92
2050-11-03 12:00:00,992.4599999999999,1086.98,992.4599999999999,1034.1599999999999,661.64,530.98,530.98,661.64,661.64,1086.98,1086.98,1031.3799999999999,992.4599999999999,1034.1599999999999,1034.1599999999999,992.4599999999999,105.63999999999999,992.4599999999999,1031.3799999999999,992.4599999999999,661.64,992.4599999999999,1034.1599999999999,1031.3799999999999,361.4
2050-11-03 13:00:00,1017.4799999999999,494.84,1017.4799999999999,1031.3799999999999,330.82,205.72,205.72,330.82,330.82,494.84,494.84,1023.04,1017.4799999999999,1031.3799999999999,1031.3799999999999,1017.4799999999999,97.3,1017.4799999999999,1023.04,1017.4799999999999,330.82,1017.4799999999999,1031.3799999999999,1023.04,433.67999999999995
2050-11-03 14:00:00,909.06,394.76,909.06,942.42,289.12,283.56,283.56,289.12,289.12,394.76,394.76,650.52,909.06,942.42,942.42,909.06,100.08,909.06,650.52,909.06,289.12,909.06,942.42,650.52,589.36
2050-11-03 15:00:00,678.3199999999999,202.94,678.3199999999999,789.52,200.16,250.2,250.2,200.16,200.16,202.94,202.94,422.55999999999995,678.3199999999999,789.52,789.52,678.3199999999999,94.52,678.3199999999999,422.55999999999995,678.3199999999999,200.16,678.3199999999999,789.52,422.55999999999995,661.64
2050-11-03 16:00:00,494.84,233.51999999999998,494.84,578.24,164.01999999999998,119.53999999999999,119.53999999999999,164.01999999999998,164.01999999999998,233.51999999999998,233.51999999999998,400.32,494.84,578.24,578.24,494.84,102.86,494.84,400.32,494.84,164.01999999999998,494.84,578.24,400.32,216.83999999999997
2050-11-03 17:00:00,355.84,244.64,355.84,236.29999999999998,77.83999999999999,130.66,130.66,77.83999999999999,77.83999999999999,244.64,244.64,191.82,355.84,236.29999999999998,236.29999999999998,355.84,63.94,355.84,191.82,355.84,77.83999999999999,355.84,236.29999999999998,191.82,55.599999999999994
2050-11-03 18:00:00,97.3,55.599999999999994,97.3,77.83999999999999,27.799999999999997,36.14,36.14,27.799999999999997,27.799999999999997,55.599999999999994,55.599999999999994,52.81999999999999,97.3,77.83999999999999,77.83999999999999,97.3,22.24,97.3,52.81999999999999,97.3,27.799999999999997,97.3,77.83999999999999,52.81999999999999,11.12
2050-11-03 19:00:00,13.899999999999999,2.78,13.899999999999999,2.78,0.0,2.78,2.78,0.0,0.0,2.78,2.78,2.78,13.899999999999999,2.78,2.78,13.899999999999999,2.78,13.899999999999999,2.78,13.899999999999999,0.0,13.899999999999999,2.78,2.78,0.0
2050-11-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
2050-11-04 06:00:00,0.0,2.78,0.0,2.78,5.56,2.78,2.78,5.56,5.56,2.78,2.78,0.0,0.0,2.78,2.78,0.0,2.78,0.0,0.0,0.0,5.56,0.0,2.78,0.0,83.39999999999999
2050-11-04 07:00:00,147.34,66.72,147.34,47.26,139.0,88.96,88.96,139.0,139.0,66.72,66.72,144.56,147.34,47.26,47.26,147.34,72.28,147.34,144.56,147.34,139.0,147.34,47.26,144.56,61.16
2050-11-04 08:00:00,383.64,383.64,383.64,322.47999999999996,339.15999999999997,269.65999999999997,269.65999999999997,339.15999999999997,339.15999999999997,383.64,383.64,411.44,383.64,322.47999999999996,322.47999999999996,383.64,63.94,383.64,411.44,383.64,339.15999999999997,383.64,322.47999999999996,411.44,361.4
2050-11-04 09:00:00,633.8399999999999,625.5,633.8399999999999,505.96,619.9399999999999,656.0799999999999,656.0799999999999,619.9399999999999,619.9399999999999,625.5,625.5,639.4,633.8399999999999,505.96,505.96,633.8399999999999,147.34,633.8399999999999,639.4,633.8399999999999,619.9399999999999,633.8399999999999,505.96,639.4,589.36
2050-11-04 10:00:00,836.78,839.56,836.78,494.84,711.68,547.66,547.66,711.68,711.68,839.56,839.56,825.66,836.78,494.84,494.84,836.78,225.17999999999998,836.78,825.66,836.78,711.68,836.78,494.84,825.66,606.04
2050-11-04 11:00:00,795.2344444444444,995.2399999999999,795.2344444444444,672.76,856.2399999999999,722.8,722.8,856.2399999999999,856.2399999999999,995.2399999999999,995.2399999999999,981.3399999999999,795.2344444444444,672.76,672.76,795.2344444444444,383.64,795.2344444444444,981.3399999999999,795.2344444444444,856.2399999999999,795.2344444444444,672.76,981.3399999999999,439.23999999999995
2050-11-04 12:00:00,879.4066666666668,1061.96,879.4066666666668,978.56,697.78,1009.1399999999999,1009.1399999999999,697.78,697.78,1061.96,1061.96,1075.86,879.4066666666668,978.56,978.56,879.4066666666668,280.78,879.4066666666668,1075.86,879.4066666666668,697.78,879.4066666666668,978.56,1075.86,411.44
2050-11-04 13:00:00,758.3222222222222,1064.74,758.3222222222222,911.8399999999999,316.91999999999996,1050.84,1050.84,316.91999999999996,316.91999999999996,1064.74,1064.74,1048.06,758.3222222222222,911.8399999999999,911.8399999999999,758.3222222222222,183.48,758.3222222222222,1048.06,758.3222222222222,316.91999999999996,758.3222222222222,911.8399999999999,1048.06,111.19999999999999
2050-11-04 14:00:00,653.3,989.68,653.3,975.78,183.48,986.9,986.9,183.48,183.48,989.68,989.68,903.4999999999999,653.3,975.78,975.78,653.3,111.19999999999999,653.3,903.4999999999999,653.3,183.48,653.3,975.78,903.4999999999999,194.6
2050-11-04 15:00:00,511.52,842.3399999999999,511.52,833.9999999999999,189.04,845.1199999999999,845.1199999999999,189.04,189.04,842.3399999999999,842.3399999999999,311.35999999999996,511.52,833.9999999999999,833.9999999999999,511.52,97.3,511.52,311.35999999999996,511.52,189.04,511.52,833.9999999999999,311.35999999999996,194.6
2050-11-04 16:00:00,219.61999999999998,650.52,219.61999999999998,608.8199999999999,122.32,642.18,642.18,122.32,122.32,650.52,650.52,183.48,219.61999999999998,608.8199999999999,608.8199999999999,219.61999999999998,94.52,219.61999999999998,183.48,219.61999999999998,122.32,219.61999999999998,608.8199999999999,183.48,500.4
2050-11-04 17:00:00,113.97999999999999,419.78,113.97999999999999,405.88,69.5,408.65999999999997,408.65999999999997,69.5,69.5,419.78,419.78,180.7,113.97999999999999,405.88,405.88,113.97999999999999,77.83999999999999,113.97999999999999,180.7,113.97999999999999,69.5,113.97999999999999,405.88,180.7,161.23999999999998
2050-11-04 18:00:00,91.74,177.92,91.74,113.97999999999999,50.04,169.57999999999998,169.57999999999998,50.04,50.04,177.92,177.92,75.05999999999999,91.74,113.97999999999999,113.97999999999999,91.74,36.14,91.74,75.05999999999999,91.74,50.04,91.74,113.97999999999999,75.05999999999999,11.12
